ID,Sex,Twin,BirthYear,Survival,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
2747,Male,0,2009,0,0,584,385,5,6,AdultMum,AdultDad,13,7
2748,Female,0,2009,1,9,543,481,6,6,AdultMum,AdultDad,9,7
2749,Male,0,2009,1,5,551,401,6,6,AdultMum,AdultDad,9,8
2750,Male,0,2009,1,2,671,427,3,5,AdultMum,AdultDad,8,7
2751,Female,0,2009,0,0,626,481,5,6,AdultMum,AdultDad,6,7
2752,Male,1,2009,1,2,585,556,5,1,AdultMum,AdultDad,8,8
2753,Female,0,2009,0,0,762,552,1,1,AdultMum,AdultDad,10,7
2754,Male,0,2009,1,2,555,401,6,6,AdultMum,AdultDad,9,8
2755,Female,0,2009,1,2,508,385,8,6,AdultMum,AdultDad,10,7
2756,Female,0,2009,1,1,511,326,8,8,AdultMum,AdultDad,12,10
2757,Female,0,2009,1,12,638,541,5,5,AdultMum,AdultDad,10,8
2758,Female,0,2009,1,8,655,439,4,5,AdultMum,AdultDad,9,6
2759,Female,0,2009,1,2,672,424,3,5,AdultMum,AdultDad,10,8
2760,Female,0,2009,1,2,690,373,2,6,AdultMum,AdultDad,5,7
2761,Male,1,2009,0,0,686,459,3,5,AdultMum,AdultDad,6,7
2762,Female,1,2009,0,0,686,326,3,8,AdultMum,AdultDad,6,10
2763,Female,0,2009,1,1,745,621,1,2,AdultMum,AdultDad,8,5
2764,Female,1,2009,0,0,561,326,6,8,AdultMum,AdultDad,9,10
2765,Female,1,2009,0,0,561,326,6,8,AdultMum,AdultDad,9,10
2766,Male,0,2009,0,0,503,482,8,4,AdultMum,AdultDad,11,7
2767,Male,1,2009,0,0,581,373,5,6,AdultMum,AdultDad,8,7
2768,Male,1,2009,0,0,581,373,5,6,AdultMum,AdultDad,8,7
2769,Male,0,2009,1,2,685,448,3,5,AdultMum,AdultDad,6,6
2770,Female,0,2009,1,12,681,431,3,5,AdultMum,AdultDad,6,10
2771,Male,0,2009,1,2,599,517,5,5,AdultMum,AdultDad,8,8
2772,Female,0,2009,1,7,709,602,2,0,AdultMum,LambDad,5,6
2773,Male,0,2009,0,0,711,373,2,6,AdultMum,AdultDad,5,7
2774,Female,1,2009,0,0,648,431,5,5,AdultMum,AdultDad,8,10
2775,Female,1,2009,0,0,648,658,5,2,AdultMum,AdultDad,8,5
2776,Female,0,2009,1,12,553,620,6,1,AdultMum,AdultDad,8,4
2777,Male,1,2009,0,0,625,517,5,5,AdultMum,AdultDad,8,8
2778,Male,1,2009,0,0,625,557,5,1,AdultMum,AdultDad,8,3
2779,Female,0,2009,0,0,735,605,1,0,AdultMum,LambDad,12,0
2780,Female,0,2009,0,0,704,578,2,2,AdultMum,AdultDad,7,2
2781,Male,0,2009,1,1,569,481,6,6,AdultMum,AdultDad,9,7
2782,Male,0,2009,0,0,718,481,1,6,AdultMum,AdultDad,9,7
2783,Female,0,2009,0,0,658,481,4,6,AdultMum,AdultDad,6,7
2784,Female,0,2009,1,2,714,385,2,6,AdultMum,AdultDad,4,7
2785,Female,0,2009,1,8,613,373,5,6,AdultMum,AdultDad,15,7
2786,Male,0,2009,1,6,620,481,5,6,AdultMum,AdultDad,8,7
2787,Male,0,2009,1,2,677,573,3,1,AdultMum,AdultDad,8,7
2788,Female,1,2009,0,0,565,482,6,4,AdultMum,AdultDad,6,7
2789,Female,1,2009,0,0,565,514,6,6,AdultMum,AdultDad,6,7
2790,Male,0,2009,0,0,623,539,5,3,AdultMum,AdultDad,8,3
2791,Male,1,2009,0,0,619,424,5,5,AdultMum,AdultDad,12,8
2792,Female,1,2009,0,0,619,424,5,5,AdultMum,AdultDad,12,8
2793,Female,1,2009,0,0,687,385,3,6,AdultMum,AdultDad,8,7
2794,Male,1,2009,0,0,687,429,3,5,AdultMum,AdultDad,8,5
2795,Male,0,2009,0,0,663,471,3,6,AdultMum,AdultDad,8,7
2796,Male,0,2009,0,0,659,622,4,1,AdultMum,AdultDad,7,3
2797,Female,0,2009,1,10,542,401,6,6,AdultMum,AdultDad,9,8
2798,Female,0,2009,0,0,572,459,6,5,AdultMum,AdultDad,7,7
2799,Male,0,2009,0,0,661,519,3,3,AdultMum,AdultDad,8,4
2800,Male,1,2009,0,0,531,578,7,2,AdultMum,AdultDad,10,2
2801,Male,0,2009,0,0,734,385,1,6,AdultMum,AdultDad,2,7
2802,Female,0,2009,1,2,738,424,1,5,AdultMum,AdultDad,8,8
2803,Male,0,2009,0,0,761,424,1,5,AdultMum,AdultDad,8,8
2804,Male,0,2009,0,0,598,539,5,3,AdultMum,AdultDad,8,3
2805,Male,0,2009,1,4,719,373,1,6,AdultMum,AdultDad,7,7
2806,Female,0,2009,1,8,680,440,3,5,AdultMum,AdultDad,12,8
2807,Male,0,2009,0,0,679,471,3,6,AdultMum,AdultDad,4,7
2808,Male,0,2009,1,2,674,427,3,5,AdultMum,AdultDad,6,7
2809,Female,0,2009,1,4,507,497,8,3,AdultMum,AdultDad,10,6
2810,Male,0,2009,1,2,682,401,3,6,AdultMum,AdultDad,8,8
2811,Male,0,2009,0,0,564,597,6,0,AdultMum,LambDad,9,0
2812,Female,0,2009,1,4,667,376,3,6,AdultMum,AdultDad,10,8
2813,Female,0,2009,1,6,736,424,1,5,AdultMum,AdultDad,8,8
2814,Female,0,2009,0,0,457,471,9,6,AdultMum,AdultDad,11,7
2815,Male,0,2009,0,0,728,518,1,6,AdultMum,AdultDad,8,8
2816,Female,0,2009,1,10,616,481,5,6,AdultMum,AdultDad,8,7
2817,Female,0,2009,1,6,633,514,5,6,AdultMum,AdultDad,6,7
2818,Male,0,2009,0,0,494,385,8,6,AdultMum,AdultDad,11,7
2819,Female,0,2009,0,0,652,436,5,5,AdultMum,AdultDad,7,6
2820,Male,0,2009,1,2,566,376,6,6,AdultMum,AdultDad,8,8
2821,Female,0,2009,0,0,505,518,8,6,AdultMum,AdultDad,9,8
2822,Male,0,2009,0,0,607,429,5,5,AdultMum,AdultDad,12,5
2823,Female,0,2009,1,12,694,584,2,3,AdultMum,AdultDad,3,6
2824,Female,0,2009,0,0,627,440,5,5,AdultMum,AdultDad,7,8
2825,Female,0,2009,1,6,653,436,5,5,AdultMum,AdultDad,9,6
2826,Male,0,2009,1,5,722,635,1,1,AdultMum,AdultDad,7,4
2827,Male,1,2009,1,1,673,622,3,1,AdultMum,AdultDad,9,3
2828,Male,0,2009,1,2,528,401,7,6,AdultMum,AdultDad,9,8
2829,Female,0,2009,0,0,730,518,1,6,AdultMum,AdultDad,12,8
2830,Male,0,2009,0,0,755,520,1,3,AdultMum,AdultDad,8,3
2831,Female,0,2009,0,0,557,401,6,6,AdultMum,AdultDad,9,8
2832,Female,0,2009,1,2,596,385,5,6,AdultMum,AdultDad,8,7
2833,Male,0,2009,1,2,610,584,5,3,AdultMum,AdultDad,8,6
2834,Female,0,2009,0,0,678,636,3,3,AdultMum,AdultDad,6,8
2835,Male,0,2009,0,0,696,426,2,5,AdultMum,AdultDad,8,7
2836,Female,0,2009,1,7,693,385,2,6,AdultMum,AdultDad,10,7
2837,Female,0,2009,1,7,668,542,3,6,AdultMum,AdultDad,6,7
2838,Female,0,2009,0,0,587,424,5,5,AdultMum,AdultDad,7,8
2839,Female,0,2009,1,9,669,530,3,2,AdultMum,AdultDad,6,5
2840,Male,0,2009,0,0,676,586,3,1,AdultMum,AdultDad,8,3
2841,Female,0,2009,1,5,588,385,5,6,AdultMum,AdultDad,8,7
2842,Male,0,2009,1,2,624,581,5,1,AdultMum,AdultDad,8,3
2843,Female,0,2009,0,0,706,514,2,6,AdultMum,AdultDad,5,7
2844,Male,1,2009,0,0,437,482,10,4,AdultMum,AdultDad,12,7
2845,Female,1,2009,0,0,437,426,10,5,AdultMum,AdultDad,12,7
2846,Male,0,2009,1,2,692,537,2,2,AdultMum,AdultDad,11,5
2847,Male,0,2009,0,0,749,401,1,6,AdultMum,AdultDad,2,8
2848,Male,0,2009,0,0,468,639,9,5,AdultMum,AdultDad,10,8
2849,Female,0,2009,1,12,583,436,5,5,AdultMum,AdultDad,7,6
2850,Male,0,2009,0,0,642,439,5,5,AdultMum,AdultDad,8,6
2851,Male,0,2009,0,0,536,452,6,5,AdultMum,AdultDad,7,6
2852,Female,0,2009,0,0,618,385,5,6,AdultMum,AdultDad,6,7
2853,Female,0,2009,1,6,635,514,5,6,AdultMum,AdultDad,7,7
2854,Female,0,2009,0,0,724,440,1,5,AdultMum,AdultDad,6,8
2855,Female,0,2009,0,0,795,482,0,4,LambMum,AdultDad,9,7
2856,Male,1,2009,0,0,589,431,5,5,AdultMum,AdultDad,8,10
2857,Female,1,2009,0,0,589,431,5,5,AdultMum,AdultDad,8,10
2858,Male,0,2009,0,0,609,440,5,5,AdultMum,AdultDad,14,8
2859,Male,0,2009,0,0,649,431,5,5,AdultMum,AdultDad,6,10
2860,Female,0,2009,1,8,750,401,1,6,AdultMum,AdultDad,4,8
2861,Female,0,2009,1,2,665,373,3,6,AdultMum,AdultDad,6,7
2862,Male,0,2009,0,0,754,454,1,5,AdultMum,AdultDad,7,7
2863,Male,0,2009,1,6,708,537,2,2,AdultMum,AdultDad,9,5
2864,Female,0,2009,1,8,637,427,5,5,AdultMum,AdultDad,8,7
2865,Male,0,2009,0,0,748,541,1,5,AdultMum,AdultDad,4,8
2866,Male,0,2009,1,2,739,530,1,2,AdultMum,AdultDad,10,5
2867,Female,0,2009,1,5,742,426,1,5,AdultMum,AdultDad,8,7
2868,Female,0,2009,1,9,731,518,1,6,AdultMum,AdultDad,4,8
2869,Female,0,2009,0,0,699,431,2,5,AdultMum,AdultDad,9,10
2870,Female,0,2009,0,0,597,570,5,1,AdultMum,AdultDad,8,1
2871,Male,0,2009,0,0,656,518,4,6,AdultMum,AdultDad,9,8
2872,Female,0,2009,1,6,622,401,5,6,AdultMum,AdultDad,10,8
2873,Male,0,2009,0,0,809,405,0,6,LambMum,AdultDad,7,8
2874,Male,0,2009,0,0,644,568,5,1,AdultMum,AdultDad,5,4
2875,Female,0,2009,0,0,778,518,0,6,LambMum,AdultDad,0,8
2876,Male,0,2009,0,0,577,512,8,4,AdultMum,AdultDad,9,6
2877,Female,0,2009,0,0,820,448,1,5,AdultMum,AdultDad,7,6
2878,Female,0,2009,0,0,716,481,1,6,AdultMum,AdultDad,4,7
2879,Female,0,2009,0,0,777,431,0,5,LambMum,AdultDad,5,10
2880,Female,1,2009,0,0,585,448,5,5,AdultMum,AdultDad,8,6
2881,Male,0,2009,0,0,747,590,1,2,AdultMum,AdultDad,8,5
2882,Female,0,2009,0,0,774,482,0,4,LambMum,AdultDad,3,7
2883,Female,0,2009,0,0,765,326,0,8,LambMum,AdultDad,4,10
2884,Female,0,2009,0,0,723,440,1,5,AdultMum,AdultDad,4,8
2885,Female,0,2009,0,0,751,401,1,6,AdultMum,AdultDad,4,8
2886,Male,0,2009,0,0,789,550,0,1,LambMum,AdultDad,3,4
2887,Female,0,2009,0,0,769,426,0,5,LambMum,AdultDad,11,7
2888,Female,0,2009,0,0,766,572,0,1,LambMum,AdultDad,8,7
2889,Male,0,2009,0,0,518,540,8,5,AdultMum,AdultDad,13,8
2890,Male,1,2009,0,0,510,517,8,5,AdultMum,AdultDad,9,8
2891,Male,0,2009,0,0,775,373,0,6,LambMum,AdultDad,8,7
2892,Female,0,2009,0,0,546,452,6,5,AdultMum,AdultDad,8,6
2893,Male,0,2009,0,0,773,618,0,1,LambMum,AdultDad,6,4
2894,Female,0,2009,0,0,780,500,0,3,LambMum,AdultDad,0,6
2895,Male,0,2009,0,0,752,553,1,1,AdultMum,AdultDad,10,7
2896,Male,0,2009,0,0,785,385,0,6,LambMum,AdultDad,3,7
2897,Male,0,2009,0,0,666,401,3,6,AdultMum,AdultDad,6,8
2898,Male,0,2009,0,0,725,530,1,2,AdultMum,AdultDad,6,5
2899,Female,0,2009,0,0,776,500,0,3,LambMum,AdultDad,8,6
2900,Male,0,2009,0,0,799,536,0,2,LambMum,AdultDad,7,8
2901,Female,1,2009,0,0,531,578,7,2,AdultMum,AdultDad,10,2
2902,Female,0,2009,0,0,808,482,0,4,LambMum,AdultDad,9,7
2903,Female,0,2009,0,0,800,614,0,0,LambMum,LambDad,9,5
2904,Male,1,2009,0,0,510,401,8,6,AdultMum,AdultDad,9,8
2905,Male,0,2009,0,0,515,471,8,6,AdultMum,AdultDad,9,7
2906,Female,0,2009,0,0,786,560,0,1,LambMum,AdultDad,3,3
2907,Female,0,2009,0,0,631,424,5,5,AdultMum,AdultDad,7,8
2908,Female,0,2009,1,12,530,581,7,1,AdultMum,AdultDad,10,3
2909,Female,0,2009,0,0,702,373,2,6,AdultMum,AdultDad,5,7
2910,Female,0,2009,1,4,683,535,3,2,AdultMum,AdultDad,8,5
2911,Female,0,2009,0,0,758,500,1,3,AdultMum,AdultDad,4,6
2912,Male,0,2009,1,2,695,512,2,4,AdultMum,AdultDad,7,6
2913,Male,0,2009,0,0,675,424,3,5,AdultMum,AdultDad,6,8
2914,Male,0,2009,0,0,478,557,9,1,AdultMum,AdultDad,10,3
2915,Female,0,2009,0,0,487,519,9,3,AdultMum,AdultDad,10,4
2916,Male,0,2009,1,2,491,401,8,6,AdultMum,AdultDad,9,8
2917,Male,0,2009,0,0,647,449,5,5,AdultMum,AdultDad,7,7
2918,Male,0,2009,0,0,698,592,2,1,AdultMum,AdultDad,9,5
2919,Female,0,2009,0,0,670,326,3,8,AdultMum,AdultDad,6,10
2920,Male,0,2009,0,0,614,385,5,6,AdultMum,AdultDad,8,7
2921,Female,0,2009,1,12,606,583,5,5,AdultMum,AdultDad,8,6
2922,Male,1,2009,0,0,639,606,5,0,AdultMum,LambDad,8,2
2923,Female,0,2009,1,2,691,426,2,5,AdultMum,AdultDad,3,7
2924,Male,0,2009,1,2,651,440,5,5,AdultMum,AdultDad,11,8
2925,Female,0,2009,0,0,654,401,4,6,AdultMum,AdultDad,7,8
2926,Female,0,2009,0,0,740,431,1,5,AdultMum,AdultDad,6,10
2927,Male,0,2009,1,2,548,401,6,6,AdultMum,AdultDad,8,8
2928,Male,1,2010,0,0,568,401,7,7,AdultMum,AdultDad,8,8
2929,Male,0,2010,1,1,578,514,8,7,AdultMum,AdultDad,10,7
2930,Male,0,2010,1,1,551,521,7,6,AdultMum,AdultDad,9,6
2931,Male,1,2010,0,0,731,482,2,5,AdultMum,AdultDad,4,7
2932,Female,0,2010,0,0,589,426,6,6,AdultMum,AdultDad,8,7
2933,Male,0,2010,0,0,549,436,7,6,AdultMum,AdultDad,9,6
2934,Male,0,2010,1,1,721,373,2,7,AdultMum,AdultDad,7,7
2935,Female,0,2010,0,0,580,571,6,2,AdultMum,AdultDad,7,4
2936,Male,1,2010,0,0,495,459,9,6,AdultMum,AdultDad,11,7
2937,Female,1,2010,0,0,495,459,9,6,AdultMum,AdultDad,11,7
2938,Male,0,2010,0,0,746,648,2,2,AdultMum,AdultDad,10,6
2939,Female,0,2010,0,0,574,521,7,6,AdultMum,AdultDad,9,6
2940,Female,0,2010,0,0,716,425,2,6,AdultMum,AdultDad,4,8
2941,Female,0,2010,0,0,764,496,1,4,AdultMum,AdultDad,9,5
2942,Male,0,2010,0,0,548,459,7,6,AdultMum,AdultDad,8,7
2943,Female,0,2010,0,0,640,481,6,7,AdultMum,AdultDad,8,7
2944,Male,0,2010,1,1,641,482,6,5,AdultMum,AdultDad,11,7
2945,Female,0,2010,0,0,755,541,2,6,AdultMum,AdultDad,8,8
2946,Female,0,2010,0,0,685,401,4,7,AdultMum,AdultDad,6,8
2947,Female,0,2010,1,11,692,401,3,7,AdultMum,AdultDad,11,8
2948,Female,0,2010,1,5,736,521,2,6,AdultMum,AdultDad,8,6
2949,Male,0,2010,0,0,741,471,2,7,AdultMum,AdultDad,4,7
2950,Male,0,2010,0,0,576,521,7,6,AdultMum,AdultDad,8,6
2951,Female,1,2010,1,9,591,512,6,5,AdultMum,AdultDad,8,6
2952,Female,0,2010,0,0,561,459,7,6,AdultMum,AdultDad,9,7
2953,Female,1,2010,0,0,600,514,6,7,AdultMum,AdultDad,7,7
2954,Male,1,2010,0,0,600,519,6,4,AdultMum,AdultDad,7,4
2955,Male,1,2010,0,0,696,639,3,6,AdultMum,AdultDad,8,8
2956,Female,1,2010,0,0,696,459,3,6,AdultMum,AdultDad,8,7
2957,Male,0,2010,1,1,660,514,4,7,AdultMum,AdultDad,6,7
2958,Male,0,2010,0,0,507,401,9,7,AdultMum,AdultDad,10,8
2959,Female,0,2010,1,1,762,615,2,1,AdultMum,AdultDad,10,6
2960,Female,0,2010,1,1,767,532,1,3,AdultMum,AdultDad,7,5
2961,Female,0,2010,0,0,680,431,4,6,AdultMum,AdultDad,12,10
2962,Female,0,2010,1,7,730,518,2,7,AdultMum,AdultDad,12,8
2963,Male,0,2010,0,0,747,537,2,3,AdultMum,AdultDad,8,5
2964,Female,0,2010,0,0,814,373,1,7,AdultMum,AdultDad,7,7
2965,Female,0,2010,1,7,676,424,4,6,AdultMum,AdultDad,8,8
2966,Female,0,2010,0,0,587,401,6,7,AdultMum,AdultDad,7,8
2967,Female,0,2010,0,0,566,448,7,6,AdultMum,AdultDad,8,6
2968,Male,0,2010,0,0,494,518,9,7,AdultMum,AdultDad,11,8
2969,Female,0,2010,1,1,722,471,2,7,AdultMum,AdultDad,7,7
2970,Male,0,2010,0,0,690,440,3,6,AdultMum,AdultDad,5,8
2971,Male,0,2010,1,2,681,523,4,6,AdultMum,AdultDad,6,8
2972,Female,0,2010,0,0,775,428,1,6,AdultMum,AdultDad,8,7
2973,Female,0,2010,0,0,666,459,4,6,AdultMum,AdultDad,6,7
2974,Female,0,2010,1,4,654,749,5,1,AdultMum,AdultDad,7,5
2975,Female,0,2010,1,11,740,604,2,1,AdultMum,AdultDad,6,2
2976,Male,0,2010,0,0,671,481,4,7,AdultMum,AdultDad,8,7
2977,Male,0,2010,0,0,631,431,6,6,AdultMum,AdultDad,7,10
2978,Female,0,2010,0,0,560,512,7,5,AdultMum,AdultDad,9,6
2979,Female,0,2010,0,0,786,525,1,3,AdultMum,AdultDad,3,4
2980,Male,0,2010,1,4,669,518,4,7,AdultMum,AdultDad,6,8
2981,Male,0,2010,0,0,569,637,7,6,AdultMum,AdultDad,9,7
2982,Female,0,2010,1,3,595,461,6,6,AdultMum,AdultDad,8,8
2983,Female,0,2010,0,0,754,523,2,6,AdultMum,AdultDad,7,8
2984,Male,0,2010,1,1,655,496,5,4,AdultMum,AdultDad,9,5
2985,Male,0,2010,0,0,662,401,4,7,AdultMum,AdultDad,9,8
2986,Male,1,2010,0,0,610,431,6,6,AdultMum,AdultDad,8,10
2987,Female,1,2010,0,0,610,431,6,6,AdultMum,AdultDad,8,10
2988,Male,0,2010,0,0,783,620,1,2,AdultMum,AdultDad,3,4
2989,Male,1,2010,0,0,717,401,2,7,AdultMum,AdultDad,4,8
2990,Male,0,2010,1,1,702,428,3,6,AdultMum,AdultDad,5,7
2991,Female,1,2010,0,0,642,572,6,2,AdultMum,AdultDad,8,7
2992,Male,0,2010,0,0,760,524,2,3,AdultMum,AdultDad,8,7
2993,Male,0,2010,0,0,553,401,7,7,AdultMum,AdultDad,8,8
2994,Male,0,2010,0,0,715,481,2,7,AdultMum,AdultDad,11,7
2995,Female,0,2010,0,0,728,431,2,6,AdultMum,AdultDad,8,10
2996,Female,1,2010,0,0,588,482,6,5,AdultMum,AdultDad,8,7
2997,Female,1,2010,1,1,588,482,6,5,AdultMum,AdultDad,8,7
2998,Female,0,2010,0,0,687,401,4,7,AdultMum,AdultDad,8,8
2999,Female,0,2010,0,0,670,481,4,7,AdultMum,AdultDad,6,7
3000,Female,0,2010,0,0,758,639,2,6,AdultMum,AdultDad,4,8
3001,Male,1,2010,0,0,528,401,8,7,AdultMum,AdultDad,9,8
3002,Male,0,2010,0,0,795,459,1,6,AdultMum,AdultDad,9,7
3003,Male,0,2010,0,0,792,519,1,4,AdultMum,AdultDad,7,4
3004,Male,0,2010,0,0,811,537,1,3,AdultMum,AdultDad,11,5
3005,Female,0,2010,0,0,699,538,3,3,AdultMum,AdultDad,9,4
3006,Male,0,2010,0,0,623,424,6,6,AdultMum,AdultDad,8,8
3007,Female,0,2010,1,1,667,512,4,5,AdultMum,AdultDad,10,6
3008,Female,0,2010,0,0,745,428,2,6,AdultMum,AdultDad,8,7
3009,Female,0,2010,0,0,678,530,4,3,AdultMum,AdultDad,6,5
3010,Female,0,2010,0,0,634,457,6,6,AdultMum,AdultDad,8,7
3011,Female,1,2010,0,0,642,518,6,7,AdultMum,AdultDad,8,8
3012,Female,0,2010,0,0,761,431,2,6,AdultMum,AdultDad,8,10
3013,Female,0,2010,1,1,712,427,3,6,AdultMum,AdultDad,5,7
3014,Male,0,2010,0,0,708,544,3,7,AdultMum,AdultDad,9,9
3015,Female,0,2010,0,0,653,431,6,6,AdultMum,AdultDad,9,10
3016,Male,1,2010,0,0,562,590,7,3,AdultMum,AdultDad,9,5
3017,Male,1,2010,0,0,562,607,7,1,AdultMum,AdultDad,9,5
3018,Male,0,2010,0,0,543,514,7,7,AdultMum,AdultDad,9,7
3019,Male,0,2010,0,0,555,540,7,6,AdultMum,AdultDad,9,8
3020,Male,0,2010,0,0,649,518,6,7,AdultMum,AdultDad,6,8
3021,Female,0,2010,1,11,609,540,6,6,AdultMum,AdultDad,14,8
3022,Male,1,2010,1,1,625,454,6,6,AdultMum,AdultDad,8,7
3023,Male,1,2010,0,0,625,454,6,6,AdultMum,AdultDad,8,7
3024,Male,0,2010,0,0,658,448,5,6,AdultMum,AdultDad,6,6
3025,Male,0,2010,1,10,663,405,4,7,AdultMum,AdultDad,8,8
3026,Female,1,2010,0,0,564,557,7,2,AdultMum,AdultDad,9,3
3027,Male,0,2010,1,1,707,427,3,6,AdultMum,AdultDad,5,7
3028,Female,1,2010,0,0,668,637,4,6,AdultMum,AdultDad,6,7
3029,Female,1,2010,0,0,668,481,4,7,AdultMum,AdultDad,6,7
3030,Female,0,2010,1,1,705,572,3,2,AdultMum,AdultDad,9,7
3031,Female,0,2010,0,0,648,575,6,2,AdultMum,AdultDad,8,4
3032,Female,0,2010,0,0,584,540,6,6,AdultMum,AdultDad,13,8
3033,Male,0,2010,1,1,656,376,5,7,AdultMum,AdultDad,9,8
3034,Female,0,2010,1,1,615,427,6,6,AdultMum,AdultDad,8,7
3035,Male,0,2010,0,0,735,638,2,1,AdultMum,AdultDad,12,3
3036,Female,0,2010,0,0,803,461,1,6,AdultMum,AdultDad,11,8
3037,Male,0,2010,1,1,677,428,4,6,AdultMum,AdultDad,8,7
3038,Female,1,2010,1,10,622,518,6,7,AdultMum,AdultDad,10,8
3039,Male,0,2010,0,0,714,428,3,6,AdultMum,AdultDad,4,7
3040,Male,0,2010,0,0,659,459,5,6,AdultMum,AdultDad,7,7
3041,Male,0,2010,0,0,776,637,1,6,AdultMum,AdultDad,8,7
3042,Female,0,2010,1,6,616,459,6,6,AdultMum,AdultDad,8,7
3043,Female,0,2010,0,0,607,540,6,6,AdultMum,AdultDad,12,8
3044,Female,0,2010,0,0,751,482,2,5,AdultMum,AdultDad,4,7
3045,Male,0,2010,0,0,706,427,3,6,AdultMum,AdultDad,5,7
3046,Female,0,2010,0,0,724,454,2,6,AdultMum,AdultDad,6,7
3047,Male,0,2010,1,1,748,512,2,5,AdultMum,AdultDad,4,6
3048,Female,0,2010,0,0,785,471,1,7,AdultMum,AdultDad,3,7
3049,Female,1,2010,1,1,619,401,6,7,AdultMum,AdultDad,12,8
3050,Female,1,2010,1,9,619,401,6,7,AdultMum,AdultDad,12,8
3051,Female,0,2010,1,6,599,500,6,4,AdultMum,AdultDad,8,6
3052,Female,0,2010,1,9,620,401,6,7,AdultMum,AdultDad,8,8
3053,Female,0,2010,0,0,793,401,1,7,AdultMum,AdultDad,9,8
3054,Female,0,2010,0,0,782,637,1,6,AdultMum,AdultDad,7,7
3055,Male,0,2010,0,0,750,560,2,2,AdultMum,AdultDad,4,3
3056,Male,0,2010,0,0,784,544,1,7,AdultMum,AdultDad,5,9
3057,Male,0,2010,0,0,739,481,2,7,AdultMum,AdultDad,10,7
3058,Female,0,2010,0,0,583,424,6,6,AdultMum,AdultDad,7,8
3059,Male,1,2010,0,0,606,636,6,4,AdultMum,AdultDad,8,8
3060,Female,1,2010,0,0,606,636,6,4,AdultMum,AdultDad,8,8
3061,Male,0,2010,1,1,752,537,2,3,AdultMum,AdultDad,10,5
3062,Female,0,2010,1,1,546,636,7,4,AdultMum,AdultDad,8,8
3063,Female,0,2010,1,3,709,401,3,7,AdultMum,AdultDad,5,8
3064,Female,0,2010,0,0,807,401,1,7,AdultMum,AdultDad,7,8
3065,Male,0,2010,1,1,545,572,7,2,AdultMum,AdultDad,9,7
3066,Female,0,2010,1,11,766,326,1,9,AdultMum,AdultDad,8,10
3067,Male,0,2010,1,1,542,424,7,6,AdultMum,AdultDad,9,8
3068,Female,0,2010,0,0,800,538,1,3,AdultMum,AdultDad,9,4
3069,Male,0,2010,0,0,661,401,4,7,AdultMum,AdultDad,8,8
3070,Female,0,2010,0,0,579,459,8,6,AdultMum,AdultDad,9,7
3071,Male,0,2010,0,0,547,556,7,2,AdultMum,AdultDad,8,8
3072,Female,0,2010,1,1,738,514,2,7,AdultMum,AdultDad,8,7
3073,Male,0,2010,0,0,597,459,6,6,AdultMum,AdultDad,8,7
3074,Female,1,2010,0,0,518,638,9,1,AdultMum,AdultDad,13,3
3075,Female,1,2010,0,0,568,525,7,3,AdultMum,AdultDad,8,4
3076,Female,0,2010,0,0,829,623,0,1,LambMum,AdultDad,9,2
3077,Male,0,2010,0,0,732,592,2,2,AdultMum,AdultDad,10,5
3078,Female,1,2010,0,0,731,639,2,6,AdultMum,AdultDad,4,8
3079,Male,0,2010,0,0,857,561,0,2,LambMum,AdultDad,0,4
3080,Male,0,2010,0,0,791,582,1,3,AdultMum,AdultDad,3,5
3081,Female,0,2010,0,0,774,459,1,6,AdultMum,AdultDad,3,7
3082,Male,0,2010,0,0,515,482,9,5,AdultMum,AdultDad,9,7
3083,Male,0,2010,0,0,808,506,1,4,AdultMum,AdultDad,9,5
3084,Male,0,2010,0,0,849,523,0,6,LambMum,AdultDad,6,8
3085,Female,1,2010,0,0,826,424,0,6,LambMum,AdultDad,8,8
3086,Female,0,2010,0,0,511,431,9,6,AdultMum,AdultDad,12,10
3087,Female,0,2010,0,0,848,554,0,2,LambMum,AdultDad,10,6
3088,Male,0,2010,0,0,842,611,0,1,LambMum,AdultDad,10,3
3089,Male,0,2010,0,0,773,599,1,1,AdultMum,AdultDad,6,3
3090,Male,0,2010,0,0,779,618,1,2,AdultMum,AdultDad,8,4
3091,Female,1,2010,0,0,503,401,9,7,AdultMum,AdultDad,11,8
3092,Female,1,2010,0,0,503,401,9,7,AdultMum,AdultDad,11,8
3093,Male,0,2010,0,0,804,582,1,3,AdultMum,AdultDad,3,5
3094,Male,0,2010,0,0,797,491,1,6,AdultMum,AdultDad,11,6
3095,Female,0,2010,0,0,787,424,1,6,AdultMum,AdultDad,5,8
3096,Female,0,2010,0,0,833,637,0,6,LambMum,AdultDad,12,7
3097,Female,0,2010,0,0,769,514,1,7,AdultMum,AdultDad,11,7
3098,Female,0,2010,0,0,770,695,1,6,AdultMum,AdultDad,3,8
3099,Male,0,2010,0,0,798,541,1,6,AdultMum,AdultDad,11,8
3100,Female,1,2010,0,0,528,626,8,0,AdultMum,LambDad,9,5
3101,Male,0,2010,0,0,846,523,0,6,LambMum,AdultDad,4,8
3102,Male,0,2010,0,0,771,695,1,6,AdultMum,AdultDad,3,8
3103,Female,0,2010,0,0,437,401,11,7,AdultMum,AdultDad,12,8
