ID,Sex,Twin,BirthYear,Year,Age,OffspringBorn,Lifespan,MotherID,FatherID,MumAge,DadAge,MumAgeClass,DadAgeClass,MumLifespan,DadLifespan
349,Male,0,1999,1999,0,1,2,105,93,8,6,AdultMum,AdultDad,10,6
349,Male,0,1999,2000,1,3,2,105,93,8,6,AdultMum,AdultDad,10,6
349,Male,0,1999,2001,2,1,2,105,93,8,6,AdultMum,AdultDad,10,6
350,Male,0,1999,1999,0,0,3,212,144,3,3,AdultMum,AdultDad,6,3
350,Male,0,1999,2000,1,NA,3,212,144,3,3,AdultMum,AdultDad,6,3
350,Male,0,1999,2001,2,NA,3,212,144,3,3,AdultMum,AdultDad,6,3
350,Male,0,1999,2002,3,0,3,212,144,3,3,AdultMum,AdultDad,6,3
351,Female,0,1999,1999,0,0,5,184,120,5,5,AdultMum,AdultDad,8,7
351,Female,0,1999,2000,1,1,5,184,120,5,5,AdultMum,AdultDad,8,7
351,Female,0,1999,2001,2,1,5,184,120,5,5,AdultMum,AdultDad,8,7
351,Female,0,1999,2002,3,1,5,184,120,5,5,AdultMum,AdultDad,8,7
351,Female,0,1999,2003,4,1,5,184,120,5,5,AdultMum,AdultDad,8,7
351,Female,0,1999,2004,5,0,5,184,120,5,5,AdultMum,AdultDad,8,7
352,Male,0,1999,1999,0,1,2,173,152,5,2,AdultMum,AdultDad,11,2
352,Male,0,1999,2000,1,0,2,173,152,5,2,AdultMum,AdultDad,11,2
352,Male,0,1999,2001,2,2,2,173,152,5,2,AdultMum,AdultDad,11,2
353,Male,0,1999,1999,0,0,2,241,108,2,6,AdultMum,AdultDad,6,6
353,Male,0,1999,2000,1,0,2,241,108,2,6,AdultMum,AdultDad,6,6
353,Male,0,1999,2001,2,1,2,241,108,2,6,AdultMum,AdultDad,6,6
354,Female,0,1999,1999,0,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2000,1,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2001,2,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2002,3,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2003,4,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2004,5,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2005,6,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2006,7,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2007,8,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2008,9,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2009,10,1,11,161,154,6,2,AdultMum,AdultDad,9,2
354,Female,0,1999,2010,11,0,11,161,154,6,2,AdultMum,AdultDad,9,2
355,Male,0,1999,1999,0,1,1,199,162,4,0,AdultMum,LambDad,12,0
355,Male,0,1999,2000,1,0,1,199,162,4,0,AdultMum,LambDad,12,0
356,Male,0,1999,1999,0,0,2,229,132,3,3,AdultMum,AdultDad,9,9
356,Male,0,1999,2000,1,0,2,229,132,3,3,AdultMum,AdultDad,9,9
356,Male,0,1999,2001,2,0,2,229,132,3,3,AdultMum,AdultDad,9,9
357,Male,0,1999,1999,0,0,2,247,143,2,3,AdultMum,AdultDad,8,3
357,Male,0,1999,2000,1,0,2,247,143,2,3,AdultMum,AdultDad,8,3
357,Male,0,1999,2001,2,2,2,247,143,2,3,AdultMum,AdultDad,8,3
358,Female,0,1999,1999,0,0,1,168,93,6,6,AdultMum,AdultDad,12,6
358,Female,0,1999,2000,1,NA,1,168,93,6,6,AdultMum,AdultDad,12,6
359,Male,0,1999,1999,0,1,2,178,108,5,6,AdultMum,AdultDad,10,6
359,Male,0,1999,2000,1,2,2,178,108,5,6,AdultMum,AdultDad,10,6
359,Male,0,1999,2001,2,1,2,178,108,5,6,AdultMum,AdultDad,10,6
360,Male,1,1999,1999,0,0,2,179,156,5,2,AdultMum,AdultDad,11,8
360,Male,1,1999,2000,1,2,2,179,156,5,2,AdultMum,AdultDad,11,8
360,Male,1,1999,2001,2,0,2,179,156,5,2,AdultMum,AdultDad,11,8
361,Male,0,1999,1999,0,3,2,257,163,2,5,AdultMum,AdultDad,12,5
361,Male,0,1999,2000,1,3,2,257,163,2,5,AdultMum,AdultDad,12,5
361,Male,0,1999,2001,2,4,2,257,163,2,5,AdultMum,AdultDad,12,5
362,Male,0,1999,1999,0,1,2,223,108,3,6,AdultMum,AdultDad,13,6
362,Male,0,1999,2000,1,0,2,223,108,3,6,AdultMum,AdultDad,13,6
362,Male,0,1999,2001,2,0,2,223,108,3,6,AdultMum,AdultDad,13,6
363,Male,0,1999,1999,0,0,2,183,147,5,3,AdultMum,AdultDad,11,5
363,Male,0,1999,2000,1,NA,2,183,147,5,3,AdultMum,AdultDad,11,5
363,Male,0,1999,2001,2,0,2,183,147,5,3,AdultMum,AdultDad,11,5
364,Female,0,1999,1999,0,0,5,214,106,3,6,AdultMum,AdultDad,9,6
364,Female,0,1999,2000,1,0,5,214,106,3,6,AdultMum,AdultDad,9,6
364,Female,0,1999,2001,2,1,5,214,106,3,6,AdultMum,AdultDad,9,6
364,Female,0,1999,2002,3,1,5,214,106,3,6,AdultMum,AdultDad,9,6
364,Female,0,1999,2003,4,1,5,214,106,3,6,AdultMum,AdultDad,9,6
364,Female,0,1999,2004,5,0,5,214,106,3,6,AdultMum,AdultDad,9,6
365,Female,0,1999,1999,0,0,7,172,109,5,6,AdultMum,AdultDad,6,9
365,Female,0,1999,2000,1,1,7,172,109,5,6,AdultMum,AdultDad,6,9
365,Female,0,1999,2001,2,1,7,172,109,5,6,AdultMum,AdultDad,6,9
365,Female,0,1999,2002,3,2,7,172,109,5,6,AdultMum,AdultDad,6,9
365,Female,0,1999,2003,4,1,7,172,109,5,6,AdultMum,AdultDad,6,9
365,Female,0,1999,2004,5,1,7,172,109,5,6,AdultMum,AdultDad,6,9
365,Female,0,1999,2005,6,1,7,172,109,5,6,AdultMum,AdultDad,6,9
365,Female,0,1999,2006,7,0,7,172,109,5,6,AdultMum,AdultDad,6,9
366,Female,0,1999,1999,0,0,2,215,160,3,1,AdultMum,AdultDad,6,4
366,Female,0,1999,2000,1,1,2,215,160,3,1,AdultMum,AdultDad,6,4
366,Female,0,1999,2001,2,0,2,215,160,3,1,AdultMum,AdultDad,6,4
367,Male,0,1999,1999,0,0,2,263,150,2,2,AdultMum,AdultDad,10,5
367,Male,0,1999,2000,1,0,2,263,150,2,2,AdultMum,AdultDad,10,5
367,Male,0,1999,2001,2,0,2,263,150,2,2,AdultMum,AdultDad,10,5
368,Male,0,1999,1999,0,1,7,159,148,6,3,AdultMum,AdultDad,9,6
368,Male,0,1999,2000,1,2,7,159,148,6,3,AdultMum,AdultDad,9,6
368,Male,0,1999,2001,2,0,7,159,148,6,3,AdultMum,AdultDad,9,6
368,Male,0,1999,2002,3,1,7,159,148,6,3,AdultMum,AdultDad,9,6
368,Male,0,1999,2003,4,2,7,159,148,6,3,AdultMum,AdultDad,9,6
368,Male,0,1999,2004,5,7,7,159,148,6,3,AdultMum,AdultDad,9,6
368,Male,0,1999,2005,6,1,7,159,148,6,3,AdultMum,AdultDad,9,6
368,Male,0,1999,2006,7,2,7,159,148,6,3,AdultMum,AdultDad,9,6
369,Male,0,1999,1999,0,0,2,195,117,5,5,AdultMum,AdultDad,8,5
369,Male,0,1999,2000,1,0,2,195,117,5,5,AdultMum,AdultDad,8,5
369,Male,0,1999,2001,2,NA,2,195,117,5,5,AdultMum,AdultDad,8,5
370,Female,0,1999,1999,0,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2000,1,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2001,2,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2002,3,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2003,4,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2004,5,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2005,6,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2006,7,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2007,8,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2008,9,1,10,163,140,6,3,AdultMum,AdultDad,9,6
370,Female,0,1999,2009,10,0,10,163,140,6,3,AdultMum,AdultDad,9,6
371,Female,0,1999,1999,0,0,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2000,1,1,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2001,2,1,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2002,3,2,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2003,4,1,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2004,5,1,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2005,6,1,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2006,7,1,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2007,8,1,9,167,109,6,6,AdultMum,AdultDad,9,9
371,Female,0,1999,2008,9,0,9,167,109,6,6,AdultMum,AdultDad,9,9
372,Female,0,1999,1999,0,1,2,272,149,1,2,AdultMum,AdultDad,9,5
372,Female,0,1999,2000,1,1,2,272,149,1,2,AdultMum,AdultDad,9,5
372,Female,0,1999,2001,2,0,2,272,149,1,2,AdultMum,AdultDad,9,5
373,Male,0,1999,1999,0,0,2,206,101,3,6,AdultMum,AdultDad,8,6
373,Male,0,1999,2000,1,1,2,206,101,3,6,AdultMum,AdultDad,8,6
373,Male,0,1999,2001,2,1,2,206,101,3,6,AdultMum,AdultDad,8,6
374,Female,0,1999,1999,0,0,3,251,98,2,6,AdultMum,AdultDad,5,6
374,Female,0,1999,2000,1,0,3,251,98,2,6,AdultMum,AdultDad,5,6
374,Female,0,1999,2001,2,1,3,251,98,2,6,AdultMum,AdultDad,5,6
374,Female,0,1999,2002,3,2,3,251,98,2,6,AdultMum,AdultDad,5,6
375,Female,0,1999,1999,0,1,2,233,147,3,3,AdultMum,AdultDad,9,5
375,Female,0,1999,2000,1,1,2,233,147,3,3,AdultMum,AdultDad,9,5
375,Female,0,1999,2001,2,0,2,233,147,3,3,AdultMum,AdultDad,9,5
376,Female,0,1999,1999,0,1,6,235,114,3,5,AdultMum,AdultDad,6,5
376,Female,0,1999,2000,1,1,6,235,114,3,5,AdultMum,AdultDad,6,5
376,Female,0,1999,2001,2,2,6,235,114,3,5,AdultMum,AdultDad,6,5
376,Female,0,1999,2002,3,1,6,235,114,3,5,AdultMum,AdultDad,6,5
376,Female,0,1999,2003,4,1,6,235,114,3,5,AdultMum,AdultDad,6,5
376,Female,0,1999,2004,5,2,6,235,114,3,5,AdultMum,AdultDad,6,5
376,Female,0,1999,2005,6,0,6,235,114,3,5,AdultMum,AdultDad,6,5
377,Male,1,1999,1999,0,0,5,100,132,8,3,AdultMum,AdultDad,11,9
377,Male,1,1999,2000,1,NA,5,100,132,8,3,AdultMum,AdultDad,11,9
377,Male,1,1999,2001,2,0,5,100,132,8,3,AdultMum,AdultDad,11,9
377,Male,1,1999,2002,3,NA,5,100,132,8,3,AdultMum,AdultDad,11,9
377,Male,1,1999,2003,4,NA,5,100,132,8,3,AdultMum,AdultDad,11,9
377,Male,1,1999,2004,5,0,5,100,132,8,3,AdultMum,AdultDad,11,9
378,Female,0,1999,1999,0,0,2,165,128,6,3,AdultMum,AdultDad,7,3
378,Female,0,1999,2000,1,1,2,165,128,6,3,AdultMum,AdultDad,7,3
378,Female,0,1999,2001,2,0,2,165,128,6,3,AdultMum,AdultDad,7,3
379,Female,0,1999,1999,0,0,5,94,117,9,5,AdultMum,AdultDad,10,5
379,Female,0,1999,2000,1,1,5,94,117,9,5,AdultMum,AdultDad,10,5
379,Female,0,1999,2001,2,1,5,94,117,9,5,AdultMum,AdultDad,10,5
379,Female,0,1999,2002,3,2,5,94,117,9,5,AdultMum,AdultDad,10,5
379,Female,0,1999,2003,4,1,5,94,117,9,5,AdultMum,AdultDad,10,5
379,Female,0,1999,2004,5,0,5,94,117,9,5,AdultMum,AdultDad,10,5
380,Female,0,1999,1999,0,0,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2000,1,1,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2001,2,1,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2002,3,1,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2003,4,1,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2004,5,0,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2005,6,0,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2006,7,0,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2007,8,0,9,292,121,0,5,LambMum,AdultDad,10,5
380,Female,0,1999,2008,9,0,9,292,121,0,5,LambMum,AdultDad,10,5
381,Female,0,1999,1999,0,0,2,218,62,3,8,AdultMum,AdultDad,9,8
381,Female,0,1999,2000,1,1,2,218,62,3,8,AdultMum,AdultDad,9,8
381,Female,0,1999,2001,2,0,2,218,62,3,8,AdultMum,AdultDad,9,8
382,Female,0,1999,1999,0,0,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2000,1,0,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2001,2,1,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2002,3,1,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2003,4,2,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2004,5,2,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2005,6,2,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2006,7,1,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2007,8,0,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2008,9,0,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2009,10,0,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2010,11,0,12,268,87,1,7,AdultMum,AdultDad,11,7
382,Female,0,1999,2011,12,0,12,268,87,1,7,AdultMum,AdultDad,11,7
383,Male,0,1999,1999,0,0,1,155,117,6,5,AdultMum,AdultDad,12,5
383,Male,0,1999,2000,1,0,1,155,117,6,5,AdultMum,AdultDad,12,5
384,Female,1,1996,1996,0,0,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,1997,1,0,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,1998,2,1,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,1999,3,1,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,2000,4,0,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,2001,5,0,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,2002,6,1,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,2003,7,1,8,191,90,2,4,AdultMum,AdultDad,8,7
384,Female,1,1996,2004,8,0,8,191,90,2,4,AdultMum,AdultDad,8,7
385,Female,1,2000,2000,0,0,1,194,141,6,4,AdultMum,AdultDad,8,6
385,Female,1,2000,2001,1,0,1,194,141,6,4,AdultMum,AdultDad,8,6
386,Female,1,2000,2000,0,0,1,194,141,6,4,AdultMum,AdultDad,8,6
386,Female,1,2000,2001,1,0,1,194,141,6,4,AdultMum,AdultDad,8,6
387,Female,0,2000,2000,0,0,1,229,148,4,4,AdultMum,AdultDad,9,6
387,Female,0,2000,2001,1,0,1,229,148,4,4,AdultMum,AdultDad,9,6
388,Male,0,2000,2000,0,0,1,221,124,4,6,AdultMum,AdultDad,9,7
388,Male,0,2000,2001,1,1,1,221,124,4,6,AdultMum,AdultDad,9,7
389,Male,0,2000,2000,0,0,1,245,180,3,0,AdultMum,LambDad,6,2
389,Male,0,2000,2001,1,0,1,245,180,3,0,AdultMum,LambDad,6,2
390,Female,0,2000,2000,0,1,1,199,148,5,4,AdultMum,AdultDad,12,6
390,Female,0,2000,2001,1,0,1,199,148,5,4,AdultMum,AdultDad,12,6
391,Female,0,2000,2000,0,1,1,203,166,5,0,AdultMum,LambDad,7,5
391,Female,0,2000,2001,1,0,1,203,166,5,0,AdultMum,LambDad,7,5
392,Male,0,2000,2000,0,0,1,173,141,6,4,AdultMum,AdultDad,11,6
392,Male,0,2000,2001,1,0,1,173,141,6,4,AdultMum,AdultDad,11,6
393,Male,1,2000,2000,0,0,1,207,149,4,3,AdultMum,AdultDad,9,5
393,Male,1,2000,2001,1,0,1,207,149,4,3,AdultMum,AdultDad,9,5
394,Female,0,2000,2000,0,0,6,281,137,1,4,AdultMum,AdultDad,6,9
394,Female,0,2000,2001,1,1,6,281,137,1,4,AdultMum,AdultDad,6,9
394,Female,0,2000,2002,2,1,6,281,137,1,4,AdultMum,AdultDad,6,9
394,Female,0,2000,2003,3,1,6,281,137,1,4,AdultMum,AdultDad,6,9
394,Female,0,2000,2004,4,1,6,281,137,1,4,AdultMum,AdultDad,6,9
394,Female,0,2000,2005,5,1,6,281,137,1,4,AdultMum,AdultDad,6,9
394,Female,0,2000,2006,6,0,6,281,137,1,4,AdultMum,AdultDad,6,9
395,Female,1,2000,2000,0,0,1,105,141,9,4,AdultMum,AdultDad,10,6
395,Female,1,2000,2001,1,0,1,105,141,9,4,AdultMum,AdultDad,10,6
396,Male,1,2000,2000,0,0,4,184,120,6,6,AdultMum,AdultDad,8,7
396,Male,1,2000,2001,1,1,4,184,120,6,6,AdultMum,AdultDad,8,7
396,Male,1,2000,2002,2,NA,4,184,120,6,6,AdultMum,AdultDad,8,7
396,Male,1,2000,2003,3,NA,4,184,120,6,6,AdultMum,AdultDad,8,7
396,Male,1,2000,2004,4,0,4,184,120,6,6,AdultMum,AdultDad,8,7
397,Male,0,2000,2000,0,0,1,252,109,3,7,AdultMum,AdultDad,5,9
397,Male,0,2000,2001,1,0,1,252,109,3,7,AdultMum,AdultDad,5,9
398,Male,1,2000,2000,0,0,1,177,212,6,3,AdultMum,AdultDad,8,5
398,Male,1,2000,2001,1,0,1,177,212,6,3,AdultMum,AdultDad,8,5
399,Male,1,2000,2000,0,0,1,177,149,6,3,AdultMum,AdultDad,8,5
399,Male,1,2000,2001,1,0,1,177,149,6,3,AdultMum,AdultDad,8,5
400,Male,0,2000,2000,0,0,1,254,209,3,2,AdultMum,AdultDad,10,4
400,Male,0,2000,2001,1,1,1,254,209,3,2,AdultMum,AdultDad,10,4
401,Male,0,2000,2000,0,0,1,181,141,6,4,AdultMum,AdultDad,8,6
401,Male,0,2000,2001,1,3,1,181,141,6,4,AdultMum,AdultDad,8,6
402,Female,0,2000,2000,0,1,1,285,122,1,6,AdultMum,AdultDad,3,8
402,Female,0,2000,2001,1,0,1,285,122,1,6,AdultMum,AdultDad,3,8
403,Male,0,2000,2000,0,0,1,178,137,6,4,AdultMum,AdultDad,10,9
403,Male,0,2000,2001,1,0,1,178,137,6,4,AdultMum,AdultDad,10,9
404,Female,0,2000,2000,0,1,1,242,161,3,2,AdultMum,AdultDad,12,3
404,Female,0,2000,2001,1,0,1,242,161,3,2,AdultMum,AdultDad,12,3
405,Female,0,2000,2000,0,0,1,287,208,1,1,AdultMum,AdultDad,8,6
405,Female,0,2000,2001,1,0,1,287,208,1,1,AdultMum,AdultDad,8,6
406,Male,0,2000,2000,0,0,1,286,159,1,2,AdultMum,AdultDad,12,4
406,Male,0,2000,2001,1,0,1,286,159,1,2,AdultMum,AdultDad,12,4
407,Male,0,2000,2000,0,0,1,180,140,6,4,AdultMum,AdultDad,8,6
407,Male,0,2000,2001,1,1,1,180,140,6,4,AdultMum,AdultDad,8,6
408,Male,0,2000,2000,0,0,1,249,212,3,3,AdultMum,AdultDad,5,5
408,Male,0,2000,2001,1,NA,1,249,212,3,3,AdultMum,AdultDad,5,5
409,Female,0,2000,2000,0,0,1,215,164,4,3,AdultMum,AdultDad,6,8
409,Female,0,2000,2001,1,0,1,215,164,4,3,AdultMum,AdultDad,6,8
410,Female,0,2000,2000,0,0,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2001,1,0,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2002,2,2,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2003,3,1,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2004,4,1,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2005,5,0,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2006,6,1,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2007,7,1,8,174,139,6,4,AdultMum,AdultDad,8,8
410,Female,0,2000,2008,8,0,8,174,139,6,4,AdultMum,AdultDad,8,8
411,Female,0,2000,2000,0,0,1,284,109,1,7,AdultMum,AdultDad,3,9
411,Female,0,2000,2001,1,0,1,284,109,1,7,AdultMum,AdultDad,3,9
412,Female,0,2000,2000,0,1,4,218,161,4,2,AdultMum,AdultDad,9,3
412,Female,0,2000,2001,1,1,4,218,161,4,2,AdultMum,AdultDad,9,3
412,Female,0,2000,2002,2,1,4,218,161,4,2,AdultMum,AdultDad,9,3
412,Female,0,2000,2003,3,1,4,218,161,4,2,AdultMum,AdultDad,9,3
412,Female,0,2000,2004,4,0,4,218,161,4,2,AdultMum,AdultDad,9,3
413,Female,0,2000,2000,0,1,1,273,161,2,2,AdultMum,AdultDad,8,3
413,Female,0,2000,2001,1,1,1,273,161,2,2,AdultMum,AdultDad,8,3
414,Male,1,2000,2000,0,0,1,213,164,4,3,AdultMum,AdultDad,6,8
414,Male,1,2000,2001,1,NA,1,213,164,4,3,AdultMum,AdultDad,6,8
415,Male,0,2000,2000,0,0,1,205,179,5,0,AdultMum,LambDad,7,2
415,Male,0,2000,2001,1,0,1,205,179,5,0,AdultMum,LambDad,7,2
416,Female,0,2000,2000,0,1,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2001,1,1,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2002,2,1,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2003,3,1,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2004,4,1,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2005,5,2,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2006,6,1,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2007,7,2,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2008,8,1,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2009,9,2,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2010,10,2,11,222,156,4,3,AdultMum,AdultDad,11,8
416,Female,0,2000,2011,11,0,11,222,156,4,3,AdultMum,AdultDad,11,8
417,Female,0,2000,2000,0,1,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2001,1,0,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2002,2,1,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2003,3,1,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2004,4,1,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2005,5,1,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2006,6,2,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2007,7,2,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2008,8,1,9,155,140,7,4,AdultMum,AdultDad,12,6
417,Female,0,2000,2009,9,0,9,155,140,7,4,AdultMum,AdultDad,12,6
418,Female,0,2000,2000,0,0,1,282,209,1,2,AdultMum,AdultDad,6,4
418,Female,0,2000,2001,1,NA,1,282,209,1,2,AdultMum,AdultDad,6,4
419,Male,0,2000,2000,0,0,1,224,192,4,4,AdultMum,AdultDad,15,6
419,Male,0,2000,2001,1,NA,1,224,192,4,4,AdultMum,AdultDad,15,6
420,Female,0,2000,2000,0,1,1,211,169,4,0,AdultMum,LambDad,10,2
420,Female,0,2000,2001,1,0,1,211,169,4,0,AdultMum,LambDad,10,2
421,Male,1,2000,2000,0,0,1,250,213,3,3,AdultMum,AdultDad,5,6
421,Male,1,2000,2001,1,0,1,250,213,3,3,AdultMum,AdultDad,5,6
422,Male,1,2000,2000,0,0,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2001,1,1,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2002,2,2,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2003,3,13,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2004,4,11,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2005,5,8,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2006,6,5,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2007,7,6,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2008,8,7,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2009,9,1,10,250,148,3,4,AdultMum,AdultDad,5,6
422,Male,1,2000,2010,10,0,10,250,148,3,4,AdultMum,AdultDad,5,6
423,Female,0,2000,2000,0,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2001,1,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2002,2,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2003,3,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2004,4,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2005,5,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2006,6,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2007,7,1,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2008,8,2,9,265,192,2,4,AdultMum,AdultDad,9,6
423,Female,0,2000,2009,9,0,9,265,192,2,4,AdultMum,AdultDad,9,6
424,Male,0,2000,2000,0,0,1,278,190,2,0,AdultMum,LambDad,9,0
424,Male,0,2000,2001,1,0,1,278,190,2,0,AdultMum,LambDad,9,0
425,Male,0,2000,2000,0,0,1,176,208,6,1,AdultMum,AdultDad,11,6
425,Male,0,2000,2001,1,0,1,176,208,6,1,AdultMum,AdultDad,11,6
426,Male,0,2000,2000,0,1,1,290,211,2,2,AdultMum,AdultDad,9,2
426,Male,0,2000,2001,1,0,1,290,211,2,2,AdultMum,AdultDad,9,2
427,Male,0,2000,2000,0,0,1,266,130,2,4,AdultMum,AdultDad,9,6
427,Male,0,2000,2001,1,0,1,266,130,2,4,AdultMum,AdultDad,9,6
428,Female,1,2000,2000,0,0,1,212,134,4,4,AdultMum,AdultDad,6,6
428,Female,1,2000,2001,1,NA,1,212,134,4,4,AdultMum,AdultDad,6,6
429,Male,1,2000,2000,0,0,1,212,109,4,7,AdultMum,AdultDad,6,9
429,Male,1,2000,2001,1,0,1,212,109,4,7,AdultMum,AdultDad,6,9
